1, -4, 0.148148148148, 0.666666666667, 0.975248753122
2, -3, 0.111111111111, 0.666666666667, 0.955889578358
3, -3, 0.111111111111, 0.666666666667, 0.93691469288
4, -3, 0.111111111111, 0.666666666667, 0.918316468354
5, -1, 0.037037037037, 0.666666666667, 0.909156261583
6, -1, 0.037037037037, 0.666666666667, 0.900087427873
7, 0, 0.0, 0.666666666667, 0.895586990734
8, -1, 0.037037037037, 0.666666666667, 0.886653510501
9, -4, 0.148148148148, 0.666666666667, 0.864707730568
10, -4, 0.148148148148, 0.666666666667, 0.843305136051
11, -1, 0.037037037037, 0.666666666667, 0.834893167319
12, -1, 0.037037037037, 0.666666666667, 0.826565107975
13, -4, 0.148148148148, 0.666666666667, 0.806106590926
14, -1, 0.037037037037, 0.666666666667, 0.798065677682
15, -1, 0.037037037037, 0.666666666667, 0.790104972547
16, -2, 0.037037037037, 0.666666666667, 0.782223675446
17, -3, 0.111111111111, 0.666666666667, 0.766696144865
18, -2, 0.0740740740741, 0.666666666667, 0.755253109066
19, -3, 0.111111111111, 0.666666666667, 0.740260957697
20, -1, 0.037037037037, 0.666666666667, 0.732876854644
21, -3, 0.111111111111, 0.666666666667, 0.718328883099
22, -5, 0.185185185185, 0.666666666667, 0.697046600835
23, -3, 0.111111111111, 0.666666666667, 0.683209877721
24, -1, 0.0, 0.666666666667, 0.679793828333
25, -3, 0.111111111111, 0.666666666667, 0.666299581368
26, -5, 0.185185185185, 0.666666666667, 0.646558796755
27, -3, 0.111111111111, 0.666666666667, 0.633724281764
28, -3, 0.111111111111, 0.666666666667, 0.621144538305
29, -3, 0.111111111111, 0.666666666667, 0.608814509036
30, -2, 0.111111111111, 0.666666666667, 0.596729237005
31, -3, 0.0740740740741, 0.666666666667, 0.587822978551
32, -3, 0.111111111111, 0.666666666667, 0.576154398883
33, -3, 0.111111111111, 0.666666666667, 0.564717446348
34, -2, 0.0740740740741, 0.666666666667, 0.556288967872
35, -3, 0.111111111111, 0.666666666667, 0.545246354063
36, -3, 0.111111111111, 0.666666666667, 0.534422941652
37, -5, 0.185185185185, 0.666666666667, 0.518589330948
38, -1, 0.037037037037, 0.666666666667, 0.513416402372
39, -1, 0.037037037037, 0.666666666667, 0.508295073759
40, -1, 0.037037037037, 0.666666666667, 0.503224830398
41, -4, 0.148148148148, 0.666666666667, 0.490769388385
42, -1, 0.111111111111, 0.666666666667, 0.481027370948
43, -1, 0.037037037037, 0.666666666667, 0.476229122923
44, -3, 0.111111111111, 0.666666666667, 0.466775737016
45, -3, 0.111111111111, 0.666666666667, 0.45751000554
46, -3, 0.111111111111, 0.666666666667, 0.448428203461
47, -3, 0.111111111111, 0.666666666667, 0.439526679688
48, -1, 0.037037037037, 0.666666666667, 0.435142401059
